State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,Address,latitude,longitude,APC_outlier_score,LP_outlier_score,PDP_outlier_score,NNPP_outlier_score
ABIA,AROCHUKWU,OVUKWU,01-03-01-010,ATAN ABAM III/ONICHA HALL,140,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,140,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/619/result_161704_1677520737_thumb.jpg,"ATAN ABAM III/ONICHA HALL, OVUKWU, AROCHUKWU, ABIA",5.38979,7.91404,3.071428571,75.88095238,1.904761905,0.523809524
ABIA,AROCHUKWU,OVUKWU,01-03-01-011,EZIAFOR/EZIAFOR TOWN HALL,70,377,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,7,56,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/620/result_161705_1677521140_thumb.jpg,"EZIAFOR/EZIAFOR TOWN HALL, OVUKWU, AROCHUKWU, ABIA",5.38979,7.91404,4.095238095,10.11904762,2.19047619,0.523809524
ABIA,AROCHUKWU,OVUKWU,01-03-01-012,AHUMA ABAM VILLAGE SQUARE,45,314,TRUE,-1,TRUE,TRUE,FALSE,FALSE,UNKNOWN,0,45,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/621/result_161706_1677521451_thumb.jpg,"AHUMA ABAM VILLAGE SQUARE, OVUKWU, AROCHUKWU, ABIA",5.38979,7.91404,3.071428571,21.38095238,1.904761905,0.523809524
ABIA,AROCHUKWU,OHAEKE,01-03-02-003,OHAEKE I & IX IDIMA ABAM PRIM SCH.CAMPI,48,365,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,5,33,2,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/624/result_161715_1677504193_thumb.jpg,"OHAEKE I & IX IDIMA ABAM PRIM SCH.CAMPI, OHAEKE, AROCHUKWU, ABIA",5.38979,7.91404,2.047619048,33.66666667,0.142857143,0.5
ABIA,AROCHUKWU,OHAEKE,01-03-02-005,OHAEKE III /ISI OKWASI HALL,42,196,TRUE,-1,TRUE,TRUE,FALSE,FALSE,UNKNOWN,3,32,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/626/result_161717_1677504919_thumb.jpg,"OHAEKE III /ISI OKWASI HALL, OHAEKE, AROCHUKWU, ABIA",5.38979,7.91404,0,34.69047619,1.166666667,0.523809524
ABIA,AROCHUKWU,OHAEKE,01-03-02-006,OHAEKE IV & VIII/ NDI OKORIE HALL,77,435,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,3,70,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/627/result_161718_1677505038_thumb.jpg,"OHAEKE IV & VIII/ NDI OKORIE HALL, OHAEKE, AROCHUKWU, ABIA",5.38979,7.91404,0,4.214285714,2.19047619,0.523809524
ABIA,AROCHUKWU,OHAEKE,01-03-02-012,ELU OGO- NDI OTU HALL.,71,396,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,3,32,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/633/result_161724_1677505392_thumb.jpg,"ELU OGO- NDI OTU HALL., OHAEKE, AROCHUKWU, ABIA",5.38979,7.91404,0,34.69047619,1.166666667,0.523809524
ABIA,AROCHUKWU,AROCHUKWU I,01-03-05-003,UJARI III/OGWOGO HALL AMASU,65,298,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,1,60,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/655/result_161756_1677505255_thumb.jpg,"UJARI III/OGWOGO HALL AMASU, AROCHUKWU I, AROCHUKWU, ABIA",5.38979,7.91404,2.047619048,6.023809524,1.166666667,0.523809524
ABIA,AROCHUKWU,AROCHUKWU I,01-03-05-004,AMASU I & III- VILL SQ. AMASU.,74,277,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,5,66,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/656/result_161757_1677505443_thumb.jpg,"AMASU I & III- VILL SQ. AMASU., AROCHUKWU I, AROCHUKWU, ABIA",5.38979,7.91404,2.047619048,0.119047619,1.166666667,0.523809524
ABIA,AROCHUKWU,AROCHUKWU I,01-03-05-007,AMANNAGWU II/VILLAGE SQUARE AMANNAGWU,94,529,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,4,86,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/659/result_161760_1677506057_thumb.jpg,"AMANNAGWU II/VILLAGE SQUARE AMANNAGWU, AROCHUKWU I, AROCHUKWU, ABIA",5.38979,7.91404,1.023809524,20.5952381,1.904761905,0.523809524
ABIA,AROCHUKWU,AROCHUKWU I,01-03-05-008,AMANNAGWU III/VILLAGE SQUARE AMANNAGWU,152,771,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,4,115,0,5,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/660/result_161761_1677506375_thumb.jpg,"AMANNAGWU III/VILLAGE SQUARE AMANNAGWU, AROCHUKWU I, AROCHUKWU, ABIA",5.38979,7.91404,1.023809524,50.28571429,1.904761905,4.595238095
ABIA,AROCHUKWU,AROCHUKWU I,01-03-05-012,OGBOGWU I & II NDI ONOH HALL,218,1192,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,0,206,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/664/result_161765_1677506958_thumb.jpg,"OGBOGWU I & II NDI ONOH HALL, AROCHUKWU I, AROCHUKWU, ABIA",5.38979,7.91404,3.071428571,143.452381,0.142857143,0.523809524
ABIA,AROCHUKWU,AROCHUKWU I,01-03-05-013,GOVT.AREA I/MARY SLESSOR SEC.SCH.,111,892,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,9,89,1,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/665/result_161766_1677510794_thumb.jpg,"GOVT.AREA I/MARY SLESSOR SEC.SCH., AROCHUKWU I, AROCHUKWU, ABIA",5.38979,7.91404,6.142857143,23.66666667,0.880952381,1.523809524
ABIA,AROCHUKWU,IKWUN IHECHIOWA,01-03-07-001,OBINTO I/IHE CENT. SCHOOL,130,705,TRUE,-1,TRUE,TRUE,FALSE,FALSE,UNKNOWN,7,117,4,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/685/result_161794_1677512868_thumb.jpg,"OBINTO I/IHE CENT. SCHOOL, IKWUN IHECHIOWA, AROCHUKWU, ABIA",5.38979,7.91404,4.095238095,52.33333333,2.19047619,0.5
ABIA,AROCHUKWU,IKWUN IHECHIOWA,01-03-07-002,OBINTO II/OBINTO VILLAGE HALL,41,182,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,36,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/686/result_161795_1677513221_thumb.jpg,"OBINTO II/OBINTO VILLAGE HALL, IKWUN IHECHIOWA, AROCHUKWU, ABIA",5.38979,7.91404,1.023809524,30.5952381,0.880952381,0.523809524
ABIA,AROCHUKWU,IKWUN IHECHIOWA,01-03-07-003,OBICHIE/AWADA NDI OLE,153,589,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,5,144,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/687/result_161796_1677513356_thumb.jpg,"OBICHIE/AWADA NDI OLE, IKWUN IHECHIOWA, AROCHUKWU, ABIA",5.38979,7.91404,2.047619048,79.97619048,0.880952381,0.523809524
ABIA,AROCHUKWU,IKWUN IHECHIOWA,01-03-07-010,UMUYE I/UMUYE COMM.SCH,98,618,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,0,97,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/694/result_161803_1677513830_thumb.jpg,"UMUYE I/UMUYE COMM.SCH, IKWUN IHECHIOWA, AROCHUKWU, ABIA",5.38979,7.91404,3.071428571,31.85714286,0.880952381,0.523809524
ABIA,AROCHUKWU,UTUTU,01-03-09-012,UKWUAKWU II/MGBALA OGO UKWUAKWU,69,667,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3105/ward/17558/pu/737/737-1677467001.pdf,"UKWUAKWU II/MGBALA OGO UKWUAKWU, UTUTU, AROCHUKWU, ABIA",5.38979,7.91404,3.071428571,67.45238095,1.904761905,0.523809524
ABIA,AROCHUKWU,ISU,01-03-10-004,ABA -ISU/UTUGHAIYI COMM.SCH,133,597,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,12,97,14,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/745/result_161859_1677542556_thumb.jpg,"ABA -ISU/UTUGHAIYI COMM.SCH, ISU, AROCHUKWU, ABIA",5.38979,7.91404,9.214285714,31.85714286,12.42857143,0.523809524
ABIA,BENDE,AMANKALU/AKOLIUFU,01-04-01-003,AMANKALU ALAYI-AMANKALU PRIM. SCH III,63,471,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,9,124,0,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/01/pu/003/003-1677370862.pdf,"AMANKALU ALAYI-AMANKALU PRIM. SCH III, AMANKALU/AKOLIUFU, BENDE, ABIA",5.55718,7.63676,2.866666667,42.1,4.183333333,0.641666667
ABIA,BENDE,BENDE,01-04-02-009,OKPUTONG-MOTOR PARK BENDE,65,354,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/786/result_161908_1677505924_thumb.jpg,"OKPUTONG-MOTOR PARK BENDE, BENDE, BENDE, ABIA",5.55718,7.63676,6.208333333,82.93333333,4.183333333,0.366666667
ABIA,BENDE,BENDE,01-04-02-016,OKPOROEENYI-ISINKPU VILLAGE HALL,153,664,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,7,135,2,4,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/793/result_161915_1677510547_thumb.jpg,"OKPOROEENYI-ISINKPU VILLAGE HALL, BENDE, BENDE, ABIA",5.55718,7.63676,0.85,53.19166667,2.166666667,3.666666667
ABIA,BENDE,UGWUEKE/EZEUKWU,01-04-03-002,NDI ELU-NDI ELU PRIM.SCH I,91,922,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,8,64,11,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17563/pu/801/801-1677496446.pdf,"NDI ELU-NDI ELU PRIM.SCH I, UGWUEKE/EZEUKWU, BENDE, ABIA",5.55718,7.63676,1.858333333,18.4,6.908333333,0.366666667
ABIA,BENDE,UGWUEKE/EZEUKWU,01-04-03-012,EZEUKWU-.AMANGWU VILLAGE HALL,68,344,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,9,50,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17563/pu/811/811-1677589477.pdf,"EZEUKWU-.AMANGWU VILLAGE HALL, UGWUEKE/EZEUKWU, BENDE, ABIA",5.55718,7.63676,2.866666667,32.51666667,1.158333333,0.366666667
ABIA,BENDE,IGBERE 'A',01-04-04-002,ONUIBINA-ONUIBINA PRIM.SCH II,150,739,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,16,130,2,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/04/pu/002/002-1677380853.pdf,"ONUIBINA-ONUIBINA PRIM.SCH II, IGBERE 'A', BENDE, ABIA",5.55718,7.63676,9.925,48.15,2.166666667,0.641666667
ABIA,BENDE,IGBERE 'A',01-04-04-005,EZIIGBERE-EZIIGBERE COMM. SCH II,144,716,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,25,101,4,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17564/pu/816/816-1677646146.pdf,"EZIIGBERE-EZIIGBERE COMM. SCH II, IGBERE 'A', BENDE, ABIA",5.55718,7.63676,19,18.90833333,0.15,0.366666667
ABIA,BENDE,IGBERE 'A',01-04-04-007,AMANKALU-AMANKALU PRIM.SCH I,108,576,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,9,96,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17564/pu/818/818-1677638861.pdf,"AMANKALU-AMANKALU PRIM.SCH I, IGBERE 'A', BENDE, ABIA",5.55718,7.63676,2.866666667,13.86666667,3.175,0.366666667
ABIA,BENDE,IGBERE 'A',01-04-04-009,AMANKALU-AMANKALU PRIM.SCH III,78,461,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,9,60,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17564/pu/820/820-1677640353.pdf,"AMANKALU-AMANKALU PRIM.SCH III, IGBERE 'A', BENDE, ABIA",5.55718,7.63676,2.866666667,22.43333333,1.158333333,0.366666667
ABIA,BENDE,IGBERE 'A',01-04-04-010,AMANKALU-OKPOSI PRIM.SCH,56,360,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,8,44,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17564/pu/821/821-1677605547.pdf,"AMANKALU-OKPOSI PRIM.SCH, IGBERE 'A', BENDE, ABIA",5.55718,7.63676,1.858333333,38.56666667,3.175,0.366666667
ABIA,BENDE,IGBERE 'A',01-04-04-011,UMUISI- UMUISI VILLAGE SQ. I,39,197,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,7,30,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17564/pu/822/822-1677641818.pdf,"UMUISI- UMUISI VILLAGE SQ. I, IGBERE 'A', BENDE, ABIA",5.55718,7.63676,0.85,52.68333333,4.183333333,0.366666667
ABIA,BENDE,IGBERE 'A',01-04-04-012,UMUISI- UMUISI VILLAGE HALL  I I,37,295,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,6,27,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17564/pu/823/823-1677643523.pdf,"UMUISI- UMUISI VILLAGE HALL  I I, IGBERE 'A', BENDE, ABIA",5.55718,7.63676,0.158333333,55.70833333,4.183333333,0.366666667
ABIA,BENDE,IGBERE 'A',01-04-04-013,ELUOKWE- UMUISI HALL,27,301,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,25,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17564/pu/824/824-1677644562.pdf,"ELUOKWE- UMUISI HALL, IGBERE 'A', BENDE, ABIA",5.55718,7.63676,6.208333333,57.725,4.183333333,0.366666667
ABIA,BENDE,IGBERE 'B',01-04-05-001,OKPOSI-EZIAMA HALL,155,595,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,33,98,17,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17565/pu/825/825-1677493418.pdf,"OKPOSI-EZIAMA HALL, IGBERE 'B', BENDE, ABIA",5.55718,7.63676,27.06666667,15.88333333,12.95833333,0.366666667
ABIA,BENDE,IGBERE 'B',01-04-05-003,AGBO IGBERE-AGBO IGBERE VILLAGE HALL,84,306,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,16,49,8,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/05/pu/003/003-1677373953.pdf,"AGBO IGBERE-AGBO IGBERE VILLAGE HALL, IGBERE 'B', BENDE, ABIA",5.55718,7.63676,9.925,33.525,3.883333333,0.366666667
ABIA,BENDE,IGBERE 'B',01-04-05-008,AMATO-AMATO COMM. SCH,155,694,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,9,42,7,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17565/pu/832/832-1677502739.pdf,"AMATO-AMATO COMM. SCH, IGBERE 'B', BENDE, ABIA",5.55718,7.63676,2.866666667,40.58333333,2.875,0.366666667
ABIA,BENDE,IGBERE 'B',01-04-05-009,AMATO-AMOJI HALL,85,360,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,6,54,12,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17565/pu/833/833-1677503209.pdf,"AMATO-AMOJI HALL, IGBERE 'B', BENDE, ABIA",5.55718,7.63676,0.158333333,28.48333333,7.916666667,0.641666667
ABIA,BENDE,ITEM A,01-04-06-001,AMAOKWE - CENTRE SCH. AMAOKWE,169,1166,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,14,139,11,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/830/result_161961_1677503125_thumb.jpg,"AMAOKWE - CENTRE SCH. AMAOKWE, ITEM A, BENDE, ABIA",5.55718,7.63676,7.908333333,57.225,6.908333333,0.366666667
ABIA,BENDE,ITEM A,01-04-06-002,AMAOKWE - AFOR MKT. SQUARE I,202,824,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,16,130,2,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/831/result_161962_1677504118_thumb.jpg,"AMAOKWE - AFOR MKT. SQUARE I, ITEM A, BENDE, ABIA",5.55718,7.63676,9.925,48.15,2.166666667,0.641666667
ABIA,BENDE,ITEM A,01-04-06-004,AMAOKWE - COMM. SCH. AMAOKWE,156,695,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,13,128,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/833/result_161964_1677561671_thumb.jpg,"AMAOKWE - COMM. SCH. AMAOKWE, ITEM A, BENDE, ABIA",5.55718,7.63676,6.9,46.13333333,0.15,0.366666667
ABIA,BENDE,ITEM A,01-04-06-005,UMUNNEATO - UMUNNEATO CENT. SCHOOL,88,748,TRUE,-1,TRUE,TRUE,FALSE,FALSE,UNKNOWN,5,73,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/834/result_161965_1677561808_thumb.jpg,"UMUNNEATO - UMUNNEATO CENT. SCHOOL, ITEM A, BENDE, ABIA",5.55718,7.63676,1.166666667,9.325,0.15,0.366666667
ABIA,BENDE,ITEM A,01-04-06-006,UMUNNEATO - VOC. TRAINING CENTRE,60,233,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,9,46,0,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/835/result_161966_1677561913_thumb.jpg,"UMUNNEATO - VOC. TRAINING CENTRE, ITEM A, BENDE, ABIA",5.55718,7.63676,2.866666667,36.55,4.183333333,0.641666667
ABIA,BENDE,ITEM A,01-04-06-007,AMAEKE - AMAEKE ITEM TOWN HALL,180,987,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,6,167,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/836/result_161967_1677562018_thumb.jpg,"AMAEKE - AMAEKE ITEM TOWN HALL, ITEM A, BENDE, ABIA",5.55718,7.63676,0.158333333,85.45833333,1.866666667,0.366666667
ABIA,BENDE,ITEM A,01-04-06-008,APANU - COMM. SCHOOL APANU,109,437,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,1,103,1,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/837/result_161968_1677562135_thumb.jpg,"APANU - COMM. SCHOOL APANU, ITEM A, BENDE, ABIA",5.55718,7.63676,5.2,20.925,3.175,2.658333333
ABIA,BENDE,ITEM A,01-04-06-009,APANU - EGODINOHIA HALL APANU I,115,499,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,7,95,10,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/838/result_161969_1677562263_thumb.jpg,"APANU - EGODINOHIA HALL APANU I, ITEM A, BENDE, ABIA",5.55718,7.63676,0.85,12.85833333,5.9,0.366666667
ABIA,BENDE,ITEM A,01-04-06-010,APANU - EGODINOHIA HALL APANU II,82,385,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,6,67,7,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/839/result_161970_1677563180_thumb.jpg,"APANU - EGODINOHIA HALL APANU II, ITEM A, BENDE, ABIA",5.55718,7.63676,0.158333333,15.375,2.875,0.366666667
ABIA,BENDE,ITEM A,01-04-06-012,AMAEKPU - COMM. SCH AMAEKPU II,55,281,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,5,33,9,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/841/result_161972_1677564489_thumb.jpg,"AMAEKPU - COMM. SCH AMAEKPU II, ITEM A, BENDE, ABIA",5.55718,7.63676,1.166666667,49.65833333,4.891666667,0.366666667
ABIA,BENDE,ITEM A,01-04-06-013,AMAEKPU - AMAEKPU MKT. SQUARE,82,459,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,20,37,18,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/842/result_161973_1677564654_thumb.jpg,"AMAEKPU - AMAEKPU MKT. SQUARE, ITEM A, BENDE, ABIA",5.55718,7.63676,13.95833333,45.625,13.96666667,0.366666667
ABIA,BENDE,ITEM A,01-04-06-014,AMAEKPU - AMAEKPU COMM. SCHOOL I,70,401,TRUE,-1,TRUE,TRUE,FALSE,FALSE,UNKNOWN,8,52,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/843/result_161974_1677564866_thumb.jpg,"AMAEKPU - AMAEKPU COMM. SCHOOL I, ITEM A, BENDE, ABIA",5.55718,7.63676,1.858333333,30.5,0.858333333,0.366666667
ABIA,BENDE,ITEM A,01-04-06-015,AMAEKPU - AMAEKPU COMM. SCHOOL II,86,476,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,28,48,5,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/844/result_161975_1677564996_thumb.jpg,"AMAEKPU - AMAEKPU COMM. SCHOOL II, ITEM A, BENDE, ABIA",5.55718,7.63676,22.025,34.53333333,0.858333333,1.65
ABIA,BENDE,ITEM A,01-04-06-016,APANU - AMAOLU HALL,112,445,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,12,88,6,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/845/result_161976_1677565288_thumb.jpg,"APANU - AMAOLU HALL, ITEM A, BENDE, ABIA",5.55718,7.63676,5.891666667,5.8,1.866666667,0.641666667
ABIA,BENDE,ITEM B,01-04-07-002,EZI UFU OKOKO - EKENTA SQUARE,149,962,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,9,42,7,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17567/pu/853/853-1677593431.pdf,"EZI UFU OKOKO - EKENTA SQUARE, ITEM B, BENDE, ABIA",5.55718,7.63676,2.866666667,40.58333333,2.875,0.366666667
ABIA,BENDE,ITEM B,01-04-07-003,OKOKO - CENTRAL SCH. OKOKO,109,564,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,5,97,1,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17567/pu/854/854-1677587437.pdf,"OKOKO - CENTRAL SCH. OKOKO, ITEM B, BENDE, ABIA",5.55718,7.63676,1.166666667,14.875,3.175,0.641666667
ABIA,BENDE,ITEM B,01-04-07-005,UMUKOMA ITEM - UMUKOMA HALL,77,359,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,3,53,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/07/pu/005/005-1677381261.pdf,"UMUKOMA ITEM - UMUKOMA HALL, ITEM B, BENDE, ABIA",5.55718,7.63676,3.183333333,29.49166667,4.183333333,0.366666667
ABIA,BENDE,ITEM B,01-04-07-007,OKAGWE - CENTRAL SCH. OKAGWE,145,748,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,14,42,4,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17567/pu/858/858-1677592358.pdf,"OKAGWE - CENTRAL SCH. OKAGWE, ITEM B, BENDE, ABIA",5.55718,7.63676,7.908333333,40.58333333,0.15,0.366666667
ABIA,BENDE,ITEM B,01-04-07-008,AMAIGBO OKOKO - AMAIGBO PRI. SCH.,143,757,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,17,106,13,5,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17567/pu/859/859-1677591873.pdf,"AMAIGBO OKOKO - AMAIGBO PRI. SCH., ITEM B, BENDE, ABIA",5.55718,7.63676,10.93333333,23.95,8.925,4.675
ABIA,BENDE,ITEM B,01-04-07-009,AMAIGBO OKOKO - COMM. TECH. SCH. I,112,609,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,7,91,5,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17567/pu/860/860-1677588145.pdf,"AMAIGBO OKOKO - COMM. TECH. SCH. I, ITEM B, BENDE, ABIA",5.55718,7.63676,0.85,8.825,0.858333333,0.366666667
ABIA,BENDE,ITEM B,01-04-07-010,AMAIGBO OKOKO - COMM. TECH. SCH. II,112,545,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,11,54,8,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17567/pu/861/861-1677590519.pdf,"AMAIGBO OKOKO - COMM. TECH. SCH. II, ITEM B, BENDE, ABIA",5.55718,7.63676,4.883333333,28.48333333,3.883333333,0.366666667
ABIA,BENDE,ITEM C,01-04-08-002,AKANU - AKANU MKT. SQUARE,110,613,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,3,100,3,3,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/08/pu/002/002-1677372516.pdf,"AKANU - AKANU MKT. SQUARE, ITEM C, BENDE, ABIA",5.55718,7.63676,3.183333333,17.9,1.158333333,2.658333333
ABIA,BENDE,ITEM C,01-04-08-003,ELUGWU - ELUGWU AKANU I,66,381,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,63,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17568/pu/864/864-1677587212.pdf,"ELUGWU - ELUGWU AKANU I, ITEM C, BENDE, ABIA",5.55718,7.63676,6.208333333,19.40833333,4.183333333,0.366666667
ABIA,BENDE,ITEM C,01-04-08-007,OKAI - OKAI MKT. SQUARE,89,743,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,3,75,6,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17568/pu/868/868-1677587901.pdf,"OKAI - OKAI MKT. SQUARE, ITEM C, BENDE, ABIA",5.55718,7.63676,3.183333333,7.308333333,1.866666667,0.366666667
